BLOCK	TRANSECT	PLOT	MODULE	SUBMODULE	CORNER	SAMPLING_ID	SPECIES	SPECIES_CORRECTED	SPCODE	FREQUENCY	DATE	DATE_CORRECTED	>1M	CONERCONER	DATE OF FIRE	TIME SINCE FIRE (DAYS)	SPECIES_NEW_NAMES	NEW_SPCODE
F1	1	4	7	3	C	F1_1_4_7_3_C	FORESTIERA SEGREGATA      	FORESTIERA SEGREGATA	FORSEG	1	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	GUETTARDA ELLIPTICA       	GUETTARDA ELLIPTICA	GUEELL	4	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	GUETTARDA SCABRA        	GUETTARDA SCABRA	GUESCA	10	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	HYPTIS ALATA          	HYPTIS ALATA	HYPALA	4	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	JACQUEMONTIA CURTISSII     	JACQUEMONTIA CURTISSII	JACCUR	4	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	MUHLENBERGIA FILIPES      	MUHLENBERGIA FILIPES	MUHFIL	108	1/15/1998	1/15/1998					MUHLENBERGIA CAPILLARIS VAR. FILIPES	MUHCAPFIL
F1	1	4	7	3	C	F1_1_4_7_3_C	MYRSINE FLORIDANA       	MYRSINE FLORIDANA	MYRFLO	28	1/15/1998	1/15/1998					MYRSINE CUBANA	MYRCUB
F1	1	4	7	3	C	F1_1_4_7_3_C	PASSIFLORA SUBEROSA      	PASSIFLORA SUBEROSA	PASSUB	4	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	PHYSALIS VISCOSA        	PHYSALIS VISCOSA	PHYVIS	9	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	PINUS ELLIOTTII BASE (LIVE)   	PINUS ELLIOTTII BASE (LIVE)	PINELL	5	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	POINSETTIA PINETORUM      	POINSETTIA PINETORUM	POIPIN	2	1/15/1998	1/15/1998					EUPHORBIA PINETORUM 	EUPPIN
F1	1	4	7	3	C	F1_1_4_7_3_C	RANDIA ACULEATA        	RANDIA ACULEATA	RANACU	8	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	RUELLIA CAROLINIENSIS     	RUELLIA CAROLINIENSIS	RUECAR	4	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	SENNA CHAPMANII        	SENNA CHAPMANII        	SENCHA	5	1/15/1998	1/15/1998					SENNA MEXICANA VAR. CHAPMANII	SENMEXCHA
F1	1	4	7	3	C	F1_1_4_7_3_C	SOLIDAGO STRICTA        	SOLIDAGO STRICTA	SOLSTR	12	1/15/1998	1/15/1998						
F1	1	4	7	3	C	F1_1_4_7_3_C	TETRAZIGIA BICOLOR       	TETRAZYGIA BICOLOR	TETBIC	3	1/15/1998	1/15/1998					MICONIA BICOLOR	MICBIC
F1	1	4	7	3	C	F1_1_4_7_3_C	UNKN ORCHID F141	UNKN ORCHID F141		1	1/15/1998	1/15/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	AGALINIS SP 	AGALINIS SPP	AGASPP	2	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	BACCHARIS SP 	BACCHARIS SPP	BACSPP	6	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	CASSIA DEERINGIANA       	CASSIA DEERINGIANA	CASDEE	2	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	MOSIERA LONGIPES        	MOSIERA LONGIPES	MOSLON	16	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	COREOPSIS LEAVENWORTHII    	COREOPSIS LEAVENWORTHII	CORLEA	10	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	EUPATORIUM LEPTOPHYLLUM    	EUPATORIUM LEPTOPHYLLUM	EUPLEP	11	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	FICUS SP           	FICUS SPP	FICSPP	8	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	FORESTIERA SEGREGATA      	FORESTIERA SEGREGATA	FORSEG	87	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	HEDYOTIS NIGRICANS       	HEDYOTIS NIGRICANS	HEDNIG	10	1/19/1998	1/19/1998					HOUSTONIA NIGRICANS	HOUNIG
F1	1	4	7	10	I	F1_1_4_7_10_I	LUDWIGIA MICROCARPA      	LUDWIGIA MICROCARPA	LUDMIC	6	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	MECARDONIA ACUMINATA      	MECARDONIA ACUMINATA	MECACU	11	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	PINUS ELLIOTTII BASE (DEAD)   	PINUS ELLIOTTII BASE (DEAD)		4	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	SABATIA GRANDIFLORA      	SABATIA GRANDIFLORA	SABGRA	2	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	SACHSIA POLYCEPHALA	SACHSIA POLYCEPHALA	SACPOL	2	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	TOXICODENDRON RADICANS     	TOXICODENDRON RADICANS	TOXRAD	1	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	VERNONIA BLODGETTIA      	VERNONIA BLODGETTII	VERBLO	3	1/19/1998	1/19/1998						
F1	1	4	7	10	I	F1_1_4_7_10_I	WALTHERIA INDICA        	WALTHERIA INDICA	WALIND	9	1/19/1998	1/19/1998						
F1	1	4	8	0.1	C	F1_1_4_8_0.1_C	CHIOCOCCA PARVIFOLIA      	CHIOCOCCA PARVIFOLIA	CHIPAR	1	1/16/1998	1/16/1998					CHIOCOCCA ALBA	CHIALB
F1	1	4	8	0.3	C	F1_1_4_8_0.3_C	ANGADENIA SAGRAEI       	ANGADENIA SAGRAEI	ANGSAG	2	1/16/1998	1/16/1998						
F1	1	4	8	0.3	C	F1_1_4_8_0.3_C	CHIOCOCCA PARVIFOLIA      	CHIOCOCCA PARVIFOLIA	CHIPAR	5	1/16/1998	1/16/1998					CHIOCOCCA ALBA	CHIALB
F1	1	4	8	0.3	C	F1_1_4_8_0.3_C	DODONEA VISCOSA        	DODONAEA VISCOSA	DODVIS	2	1/16/1998	1/16/1998						
F1	1	4	8	0.3	C	F1_1_4_8_0.3_C	DYSCHORISTE ANGUSTA      	DYSCHORISTE ANGUSTA	DYSANG	1	1/16/1998	1/16/1998						
F1	1	4	8	0.3	C	F1_1_4_8_0.3_C	MUHLENBERGIA FILIPES      	MUHLENBERGIA FILIPES	MUHFIL	2	1/16/1998	1/16/1998					MUHLENBERGIA CAPILLARIS VAR. FILIPES	MUHCAPFIL
F1	1	4	8	0.3	C	F1_1_4_8_0.3_C	ROCK	ROCK		4	1/16/1998	1/16/1998						
F1	1	4	8	0.3	C	F1_1_4_8_0.3_C	SCHIZACHYRIUM RHIZOMATUM    	SCHIZACHYRIUM RHIZOMATUM	SCHRHI	2	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	ACALYPHA CHAMAEDRIFOLIA	ACALYPHA CHAMAEDRIFOLIA	ACACHA	1	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	ANEMIA ADIANTIFOLIA      	ANEMIA ADIANTIFOLIA	ANEADI	4	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	ANGADENIA SAGRAEI       	ANGADENIA SAGRAEI	ANGSAG	2	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	ARDISIA ESCALLONIOIDES     	ARDISIA ESCALLONIOIDES	ARDESC	1	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	CHIOCOCCA PARVIFOLIA      	CHIOCOCCA PARVIFOLIA	CHIPAR	35	1/16/1998	1/16/1998					CHIOCOCCA ALBA	CHIALB
F1	1	4	8	1	C	F1_1_4_8_1_C	DODONEA VISCOSA        	DODONAEA VISCOSA	DODVIS	36	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	DYSCHORISTE ANGUSTA      	DYSCHORISTE ANGUSTA	DYSANG	4	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	GUETTARDA SCABRA        	GUETTARDA SCABRA	GUESCA	4	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	LOG	LOG		10	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	MORINDA ROYOC         	MORINDA ROYOC	MORROY	23	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	MUHLENBERGIA FILIPES      	MUHLENBERGIA FILIPES	MUHFIL	6	1/16/1998	1/16/1998					MUHLENBERGIA CAPILLARIS VAR. FILIPES	MUHCAPFIL
F1	1	4	8	1	C	F1_1_4_8_1_C	PASPALUM SP          	PASPALUM SPP	PASSPP	4	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	PINUS ELLIOTTII SEEDLING	PINUS ELLIOTTII	PINELL	16	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	PINUS ELLIOTTII SEEDLING IND	PINUS ELLIOTTII	PINELL	5	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	PIRIQUETA CAROLINIANA     	PIRIQUETA CAROLINIANA	PIRCAR	5	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	PTERIS BAHAMENSIS       	PTERIS BAHAMENSIS	PTEBAH	6	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	ROCK	ROCK		34	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	RUELLIA CAROLINIENSIS     	RUELLIA CAROLINIENSIS	RUECAR	3	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	SABAL PALMETTO         	SABAL PALMETTO	SABPAL	24	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	SCHIZACHYRIUM RHIZOMATUM    	SCHIZACHYRIUM RHIZOMATUM	SCHRHI	45	1/16/1998	1/16/1998						
F1	1	4	8	1	C	F1_1_4_8_1_C	TETRAZIGIA BICOLOR       	TETRAZYGIA BICOLOR	TETBIC	20	1/16/1998	1/16/1998					MICONIA BICOLOR	MICBIC
F1	1	4	8	3	C	F1_1_4_8_3_C	AGALINIS SP	AGALINIS SPP	AGASPP	2	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	BORRERIA TERMINALIS      	BORRERIA TERMINALIS	BORTER	54	1/16/1998	1/16/1998					SPERMACOCE VERTICILLATA	SPEVER
F1	1	4	8	3	C	F1_1_4_8_3_C	BYRSONIMA LUCIDA        	BYRSONIMA LUCIDA	BYRLUC	67	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	CHAMAESYCE PORTERIANA     	CHAMAESYCE PORTERIANA	CHAPOR	5	1/16/1998	1/16/1998					EUPHORBIA PORTERIANA	EUPPOR
F1	1	4	8	3	C	F1_1_4_8_3_C	CLADIUM JAMAICENSE       	CLADIUM JAMAICENSE	CLAJAM	24	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	FORESTIERA SEGREGATA      	FORESTIERA SEGREGATA	FORSEG	100	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	GUAPIRA DISCOLOR        	GUAPIRA DISCOLOR	GUADIS	7	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	GUETTARDA SCABRA        	GUETTARDA SCABRA	GUESCA	50	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	HEDYOTIS NIGRICANS       	HEDYOTIS NIGRICANS	HEDNIG	3	1/16/1998	1/16/1998					HOUSTONIA NIGRICANS	HOUNIG
F1	1	4	8	3	C	F1_1_4_8_3_C	HYPTIS ALATA          	HYPTIS ALATA	HYPALA	1	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	METOPIUM TOXIFERUM       	METOPIUM TOXIFERUM	METTOX	1	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	SMILAX AURICULATA       	SMILAX AURICULATA	SMIAUR	3	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	CROTOLARIA PUMILA       	CROTALARIA PUMILA	CROPUM	8	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	ILEX CASSINE          	ILEX CASSINE	ILECAS	10	1/16/1998	1/16/1998					ILEX CASSINE VAR. CASSINE	ILECASCAS
F1	1	4	8	3	C	F1_1_4_8_3_C	POINSETTIA PINETORUM      	POINSETTIA PINETORUM	POIPIN	1	1/16/1998	1/16/1998					EUPHORBIA PINETORUM 	EUPPIN
F1	1	4	8	3	C	F1_1_4_8_3_C	MIKANIA SCANDENS        	MIKANIA SCANDENS	MIKSCA	2	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	MOSIERA LONGIPES        	MOSIERA LONGIPES	MOSLON	25	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	MYRICA CERIFERA        	MYRICA CERIFERA	MYRCER	96	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	MYRSINE FLORIDANA       	MYRSINE FLORIDANA	MYRFLO	9	1/16/1998	1/16/1998					MYRSINE CUBANA	MYRCUB
F1	1	4	8	3	C	F1_1_4_8_3_C	PASSIFLORA SUBEROSA      	PASSIFLORA SUBEROSA	PASSUB	4	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	PHYLLANTHUS SP         	PHYLLANTHUS SPP	PHYSPP	4	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	PHYSALIS VISCOSA        	PHYSALIS VISCOSA	PHYVIS	1	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	PINUS ELLIOTTII BASE (LIVE)   	PINUS ELLIOTTII BASE (LIVE)	PINELL	5	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	RANDIA ACULEATA        	RANDIA ACULEATA	RANACU	8	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	SACHSIA POLYCEPHALA	SACHSIA POLYCEPHALA	SACPOL	3	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	SERENOA REPENS         	SERENOA REPENS	SERREP	140	1/16/1998	1/16/1998						
F1	1	4	8	3	C	F1_1_4_8_3_C	SOLIDAGO STRICTA        	SOLIDAGO STRICTA	SOLSTR	11	1/16/1998	1/16/1998						
F1	1	4	8	0.1	D	F1_1_4_8_0.1_D	GUETTARDA SCABRA        	GUETTARDA SCABRA	GUESCA	1	1/16/1998	1/16/1998						
F1	1	4	8	0.1	D	F1_1_4_8_0.1_D	MYRICA CERIFERA        	MYRICA CERIFERA	MYRCER	1	1/16/1998	1/16/1998						
F1	1	4	8	0.1	D	F1_1_4_8_0.1_D	SERENOA REPENS         	SERENOA REPENS	SERREP	1	1/16/1998	1/16/1998						
F1	1	4	8	0.3	D	F1_1_4_8_0.3_D	ARDISIA ESCALLONIOIDES     	ARDISIA ESCALLONIOIDES	ARDESC	7	1/16/1998	1/16/1998						
F1	1	4	8	0.3	D	F1_1_4_8_0.3_D	GUAPIRA DISCOLOR        	GUAPIRA DISCOLOR	GUADIS	2	1/16/1998	1/16/1998						
F1	1	4	8	0.3	D	F1_1_4_8_0.3_D	GUETTARDA SCABRA        	GUETTARDA SCABRA	GUESCA	7	1/16/1998	1/16/1998						
F1	1	4	8	0.3	D	F1_1_4_8_0.3_D	MYRICA CERIFERA        	MYRICA CERIFERA	MYRCER	4	1/16/1998	1/16/1998						
F1	1	4	8	0.3	D	F1_1_4_8_0.3_D	PHYLLANTHUS SP         	PHYLLANTHUS SPP	PHYSPP	2	1/16/1998	1/16/1998						
F1	1	4	8	0.3	D	F1_1_4_8_0.3_D	ROCK	ROCK		3	1/16/1998	1/16/1998						
F1	1	4	8	0.3	D	F1_1_4_8_0.3_D	SERENOA REPENS         	SERENOA REPENS	SERREP	8	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	ANEMIA ADIANTIFOLIA      	ANEMIA ADIANTIFOLIA	ANEADI	8	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	ANGADENIA SAGRAEI       	ANGADENIA SAGRAEI	ANGSAG	3	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	ARDISIA ESCALLONIOIDES     	ARDISIA ESCALLONIOIDES	ARDESC	9	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	ASTER ADNATUS         	ASTER ADNATUS	ASTADN	10	1/16/1998	1/16/1998					SYMPHYOTRICHUM ADNATUM	SYMADN
F1	1	4	8	1	D	F1_1_4_8_1_D	BUMELIA SALICIFOLIA      	BUMELIA SALICIFOLIA	BUMSAL	5	1/16/1998	1/16/1998					SIDEROXYLON SALICIFOLIUM	SIDSAL
F1	1	4	8	1	D	F1_1_4_8_1_D	CHIOCOCCA PARVIFOLIA      	CHIOCOCCA PARVIFOLIA	CHIPAR	3	1/16/1998	1/16/1998					CHIOCOCCA ALBA	CHIALB
F1	1	4	8	1	D	F1_1_4_8_1_D	DODONEA VISCOSA        	DODONAEA VISCOSA	DODVIS	22	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	DYSCHORISTE ANGUSTA      	DYSCHORISTE ANGUSTA	DYSANG	3	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	GUAPIRA DISCOLOR        	GUAPIRA DISCOLOR	GUADIS	8	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	GUETTARDA ELLIPTICA       	GUETTARDA ELLIPTICA	GUEELL	12	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	GUETTARDA SCABRA        	GUETTARDA SCABRA	GUESCA	58	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	MORINDA ROYOC         	MORINDA ROYOC	MORROY	9	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	MOSIERA LONGIPES        	MOSIERA LONGIPES	MOSLON	2	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	MYRICA CERIFERA        	MYRICA CERIFERA	MYRCER	38	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	PASSIFLORA SUBEROSA      	PASSIFLORA SUBEROSA	PASSUB	1	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	PHYLLANTHUS SP         	PHYLLANTHUS SPP	PHYSPP	15	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	RANDIA ACULEATA        	RANDIA ACULEATA	RANACU	2	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	ROCK	ROCK		12	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	RUELLIA CAROLINIENSIS     	RUELLIA CAROLINIENSIS	RUECAR	1	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	SABAL PALMETTO         	SABAL PALMETTO	SABPAL	46	1/16/1998	1/16/1998						
F1	1	4	8	1	D	F1_1_4_8_1_D	SERENOA REPENS         	SERENOA REPENS	SERREP	49	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	ANDROPOGON CABANISII      	ANDROPOGON CABANISII	ANDCAB	5	1/16/1998	1/16/1998					ANDROPOGON TERNARIUS	ANDTER
F1	1	4	8	3	D	F1_1_4_8_3_D	BYRSONIMA LUCIDA        	BYRSONIMA LUCIDA	BYRLUC	9	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	CASSYTHA FILIFORMIS      	CASSYTHA FILIFORMIS	CASFIL	15	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	CHAMAESYCE PORTERIANA     	CHAMAESYCE PORTERIANA	CHAPOR	1	1/16/1998	1/16/1998					EUPHORBIA PORTERIANA	EUPPOR
F1	1	4	8	3	D	F1_1_4_8_3_D	DICHANTHELIUM ACICULARE    	DICHANTHELIUM ACICULARE	DICACI	14	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	FORESTIERA SEGREGATA      	FORESTIERA SEGREGATA	FORSEG	13	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	JACQUEMONTIA CURTISSII     	JACQUEMONTIA CURTISSII	JACCUR	3	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	METOPIUM TOXIFERUM       	METOPIUM TOXIFERUM	METTOX	11	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	PARTHENOCISSUS QUINQUEFOLIA  	PARTHENOCISSUS QUINQUEFOLIA	PARQUI	1	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	PASPALUM SP          	PASPALUM SPP	PASSPP	3	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	PTERIS BAHAMENSIS       	PTERIS BAHAMENSIS	PTEBAH	4	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	RHUS COPALLINA         	RHUS COPALLINUM	RHUCOP	3	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	SENNA CHAPMANII        	SENNA CHAPMANII        	SENCHA	5	1/16/1998	1/16/1998					SENNA MEXICANA VAR. CHAPMANII	SENMEXCHA
F1	1	4	8	3	D	F1_1_4_8_3_D	SMILAX AURICULATA       	SMILAX AURICULATA	SMIAUR	250	1/16/1998	1/16/1998						
F1	1	4	8	3	D	F1_1_4_8_3_D	TETRAZIGIA BICOLOR       	TETRAZYGIA BICOLOR	TETBIC	112	1/16/1998	1/16/1998					MICONIA BICOLOR	MICBIC
F1	1	4	8	10	I	F1_1_4_8_10_I	ANDROPOGON GLOMERATUS     	ANDROPOGON GLOMERATUS	ANDGLO	25	1/19/1998	1/19/1998						
F1	1	4	8	10	I	F1_1_4_8_10_I	CHRYSOBALANUS ICACO      	CHRYSOBALANUS ICACO	CHRICA	36	1/19/1998	1/19/1998						
F1	1	4	8	10	I	F1_1_4_8_10_I	DICHROMENA COLORATA      	DICHROMENA COLORATA	DICCOL	3	1/19/1998	1/19/1998					RHYNCHOSPORA COLORATA	RHYCOL
F1	1	4	8	10	I	F1_1_4_8_10_I	PERSEA BORBONIA        	PERSEA BORBONIA	PERBOR	10	1/19/1998	1/19/1998					PERSEA BORBONIA VAR. BORBONIA	PERBORBOR
F1	1	4	8	10	I	F1_1_4_8_10_I	PINUS ELLIOTTII BASE (DEAD)  	PINUS ELLIOTTII BASE (DEAD)		12	1/19/1998	1/19/1998						
F1	1	4	8	10	I	F1_1_4_8_10_I	SABATIA GRANDIFLORA      	SABATIA GRANDIFLORA	SABGRA	1	1/19/1998	1/19/1998						
F1	1	4	8	10	I	F1_1_4_8_10_I	TRAGIA SAXICOLA        	TRAGIA SAXICOLA	TRASAX	2	1/19/1998	1/19/1998						
F1	1	4	8	10	I	F1_1_4_8_10_I	EXOTHEA PANICULATA	EXOTHEA PANICULATA	EXOPAN	3	1/19/1998	1/19/1998						
F1	1	4	8	10	I	F1_1_4_8_10_I	VERNONIA BLODGETTIA      	VERNONIA BLODGETTII	VERBLO	1	1/19/1998	1/19/1998						
F1	1	4	10	10	R	F1_1_4_10_10_R	AYENIA EUPHRASIFOLIA      	AYENIA EUPHRASIIFOLIA	AYEEUP	97	1/19/1998	1/19/1998						
F1	1	4	10	10	R	F1_1_4_10_10_R	MELANTHERA PARVIFOLIA     	MELANTHERA PARVIFOLIA	MELPAR	34	1/19/1998	1/19/1998					MELANTHERA NIVEA	MELNIV
F1	1	5	1	10	R	F1_1_5_1_10_R	PTERIDIUM CAUDATUM       	PTERIDIUM CAUDATUM	PTECAU	702	1/9/1998	1/9/1998					PTERIDIUM AQUILINUM VAR. CAUDATUM	PTEAQUCAU
F1	1	5	2	0.1	B	F1_1_5_2_0.1_B	ANDROPOGON CABANISII      	ANDROPOGON CABANISII	ANDCAB	1	1/8/1998	1/8/1998					ANDROPOGON TERNARIUS	ANDTER
F1	1	5	2	0.1	B	F1_1_5_2_0.1_B	CASSYTHA FILIFORMIS      	CASSYTHA FILIFORMIS	CASFIL	1	1/8/1998	1/8/1998						
F1	1	5	2	0.1	B	F1_1_5_2_0.1_B	CENTROSEMA VIRGINIANUM     	CENTROSEMA VIRGINIANUM	CENVIR	1	1/8/1998	1/8/1998						
F1	1	5	2	0.1	B	F1_1_5_2_0.1_B	ROCK	ROCK		1	1/8/1998	1/8/1998						
F1	1	5	2	0.1	B	F1_1_5_2_0.1_B	SABAL PALMETTO         	SABAL PALMETTO	SABPAL	1	1/8/1998	1/8/1998						
F1	1	5	2	0.3	B	F1_1_5_2_0.3_B	ANDROPOGON CABANISII      	ANDROPOGON CABANISII	ANDCAB	7	1/8/1998	1/8/1998					ANDROPOGON TERNARIUS	ANDTER
F1	1	5	2	0.3	B	F1_1_5_2_0.3_B	ANEMIA ADIANTIFOLIA      	ANEMIA ADIANTIFOLIA	ANEADI	1	1/8/1998	1/8/1998						
F1	1	5	2	0.3	B	F1_1_5_2_0.3_B	CASSYTHA FILIFORMIS      	CASSYTHA FILIFORMIS	CASFIL	8	1/8/1998	1/8/1998						
F1	1	5	2	0.3	B	F1_1_5_2_0.3_B	CHIOCOCCA PARVIFOLIA      	CHIOCOCCA PARVIFOLIA	CHIPAR	4	1/8/1998	1/8/1998					CHIOCOCCA ALBA	CHIALB
F1	1	5	2	0.3	B	F1_1_5_2_0.3_B	GUETTARDA ELLIPTICA       	GUETTARDA ELLIPTICA	GUEELL	2	1/8/1998	1/8/1998						
F1	1	5	2	0.3	B	F1_1_5_2_0.3_B	MORINDA ROYOC         	MORINDA ROYOC	MORROY	4	1/8/1998	1/8/1998						
F1	1	5	2	0.3	B	F1_1_5_2_0.3_B	MYRSINE FLORIDANA       	MYRSINE FLORIDANA	MYRFLO	1	1/8/1998	1/8/1998					MYRSINE CUBANA	MYRCUB
F1	1	5	2	0.3	B	F1_1_5_2_0.3_B	ROCK	ROCK		7	1/8/1998	1/8/1998						
F1	1	5	2	0.3	B	F1_1_5_2_0.3_B	SABAL PALMETTO         	SABAL PALMETTO	SABPAL	1	1/8/1998	1/8/1998						
F1	1	5	2	1	B	F1_1_5_2_1_B	ANDROPOGON CABANISII      	ANDROPOGON CABANISII	ANDCAB	76	1/8/1998	1/8/1998					ANDROPOGON TERNARIUS	ANDTER
F1	1	5	2	1	B	F1_1_5_2_1_B	ANEMIA ADIANTIFOLIA      	ANEMIA ADIANTIFOLIA	ANEADI	11	1/8/1998	1/8/1998						
